"","WD24CD","wd_pop"
"1248","E05009466",3564
"1249","E05009467",2996
"1250","E05009468",5792
"1251","E05009469",3195
"1252","E05009470",2961
"1253","E05009471",2097
"1254","E05009472",2933
"1255","E05009473",2988
"1256","E05009474",2927
"1257","E05009475",3031
"1258","E05009476",3095
"1259","E05009478",3302
"1260","E05009479",5036
"1261","E05009480",3049
"1262","E05009481",3062
"1263","E05009482",2824
"1264","E05009485",3376
"1265","E05009486",2756
"1266","E05009487",3479
"1267","E05009488",2619
"1268","E05009489",7134
"1269","E05009490",4032
"1270","E05009544",5374
"1271","E05009545",5942
"1272","E05009546",5955
"1273","E05009547",5433
"1274","E05009548",3878
"1275","E05009549",2586
"1276","E05009550",5966
"1277","E05009551",6288
"1278","E05009552",7182
"1279","E05009553",5920
"1280","E05009554",6410
"1281","E05009555",8985
"1282","E05009556",3379
"1283","E05009557",8461
"1284","E05009558",6562
"1285","E05009559",4890
"1286","E05009560",13214
"1287","E05009561",7250
"1288","E05009562",9150
"1289","E05009563",6027
"1290","E05009564",3162
"1291","E05009565",5987
"1292","E05009566",3202
"1293","E05009567",5555
"1294","E05009621",3840
"1295","E05009622",3250
"1296","E05009623",9156
"1297","E05009624",4553
"1298","E05009625",6460
"1299","E05009626",4151
"1300","E05009627",4046
"1301","E05009628",6367
"1302","E05009629",3604
"1303","E05009630",2737
"1304","E05009631",3814
"1305","E05009632",5545
"1306","E05009633",1583
"1307","E05009634",4226
"1308","E05009635",4921
"1309","E05009636",2677
"1310","E05009637",5195
"1311","E05009638",6477
"1312","E05009639",7725
"1313","E05009640",7639
"1314","E05009641",6467
"1315","E05009642",6508
"1316","E05009643",2929
"1317","E05009644",2323
"1318","E05009645",1751
"1319","E05009646",8120
"1320","E05009647",4800
"1321","E05009648",5846
"1322","E05009649",2749
"1323","E05009650",6413
"1324","E05009651",2309
"1325","E05009652",2272
"1326","E05009653",2540
"1327","E05009654",2129
"1328","E05009655",2328
"1329","E05009689",4567
"1330","E05009690",6815
"1331","E05009691",4675
"1332","E05009692",7167
"1333","E05009693",4409
"1334","E05009694",2094
"1335","E05009695",4639
"1336","E05009696",6201
"1337","E05009697",2747
"1338","E05009698",6456
"1339","E05009699",5136
"1340","E05009700",8251
"1341","E05009701",9403
"1342","E05009702",4186
"1343","E05009703",6885
"1344","E05009704",6913
"1345","E05009705",5646
"1346","E05009706",5075
"1347","E05009707",5813
"1348","E05009733",8924
"1349","E05009734",3483
"1350","E05009735",3200
"1351","E05009736",7857
"1352","E05009740",7214
"1353","E05009742",3063
"1354","E05009743",3922
"1355","E05009749",14122
"1356","E05009751",3989
"1357","E05009754",7519
"1358","E05009755",6032
"1359","E05009757",9511
"1360","E05009769",3501
"1361","E05009770",3564
"1362","E05009771",3690
"1363","E05009800",4470
"1364","E05009801",5216
"1365","E05009802",10465
"1366","E05009803",9010
"1367","E05009804",8100
"1368","E05009805",3818
"1369","E05009806",9135
"1370","E05009807",4755
"1371","E05009808",10515
"1372","E05009809",7152
"1373","E05009810",4909
"1374","E05009811",5416
"1375","E05009812",4749
"1376","E05009813",6665
"1377","E05009814",6271
"1378","E05009815",4083
"1379","E05009816",6341
"1380","E05009817",5794
"1381","E05009818",4880
"1382","E05009819",9814
"1383","E05009820",6004
"1384","E05009821",8055
"1385","E05009822",6860
"1386","E05009823",4909
"1387","E05009824",2436
"1388","E05009825",3546
"1389","E05009826",5243
"1390","E05009827",3390
"1391","E05009828",6767
"1392","E05009829",4800
"1393","E05009830",2248
"1394","E05009831",2813
"1395","E05009832",3335
"1396","E05009833",2820
"1397","E05009834",2377
"1398","E05009835",3665
"1399","E05009836",3316
"1400","E05009837",1503
"1401","E05009838",2826
"1402","E05009839",2805
"1403","E05009840",2969
"1404","E05009841",2408
"1405","E05009842",3554
"1406","E05009843",1495
"1407","E05009844",2572
"1408","E05009845",2460
"1409","E05009846",3261
"1410","E05009847",3597
"1411","E05009848",4072
"1412","E05009849",2572
"1413","E05009850",4213
"1414","E05009851",2567
"1415","E05009852",3438
"1416","E05009853",4779
"1417","E05009854",4755
"1418","E05009855",7843
"1419","E05009856",8509
"1420","E05009857",23963
"1421","E05009858",8012
"1422","E05009859",5410
"1423","E05009860",4094
"1424","E05009861",4290
"1425","E05009862",6057
"1426","E05009863",21606
"1427","E05009865",3958
"1428","E05009866",10493
"1429","E05009867",3201
"1430","E05009869",8148
"1431","E05009870",6952
"1432","E05009871",3051
"1433","E05009872",4492
"1434","E05009873",4851
"1435","E05009874",2143
"1436","E05009875",2341
"1437","E05009876",4432
"1438","E05009877",10495
"1439","E05009878",2016
"1440","E05009879",1963
"1441","E05009880",2498
"1442","E05009881",2093
"1443","E05009882",1943
"1444","E05009883",2552
"1445","E05009884",4162
"1446","E05009885",7793
"1447","E05009886",3240
"1448","E05009887",2102
"1449","E05009888",8175
"1450","E05009889",3945
"1451","E05009890",4610
"1452","E05009891",5724
"1453","E05009892",2362
"1454","E05009893",4671
"1455","E05009894",2224
"1456","E05009895",2037
"1457","E05009896",1840
"1458","E05009897",11160
"1459","E05009898",4500
"1460","E05009899",3451
"1461","E05009900",4172
"1462","E05009901",2296
"1463","E05009902",2026
"1464","E05009903",1870
"1465","E05009904",2405
"1466","E05009905",2276
"1467","E05009906",5603
"1468","E05009907",2412
"1469","E05009908",4386
"1470","E05009909",2023
"1471","E05009910",1892
"1472","E05009911",4218
"1473","E05009912",2132
"1474","E05009913",2678
"1475","E05009914",4304
"1476","E05009915",4709
"1477","E05009916",2200
"1478","E05009918",6714
"1479","E05009919",2305
"1480","E05009920",2251
"1481","E05009921",4874
"1482","E05009922",3767
"1483","E05009923",5111
"1484","E05009924",4286
"1485","E05009925",7355
"1486","E05009926",4369
"1487","E05009927",5449
"1488","E05009928",1886
"1489","E05009929",13253
"1490","E05009931",1930
"1491","E05009932",6644
"1492","E05009933",5648
"1493","E05009934",5205
"1494","E05009935",2504
"1495","E05009936",3648
"1496","E05009937",3665
"1497","E05009938",6855
"1498","E05009939",4143
"1499","E05009940",4009
"1500","E05009941",4897
"1501","E05009942",4984
"1502","E05009943",5567
"1503","E05009944",5646
"1504","E05009945",4324
"1505","E05009946",5561
"1506","E05009947",1395
"1507","E05009948",2228
"1508","E05009949",5215
"1509","E05009950",5708
"1510","E05009951",3649
"1511","E05009952",3941
"1512","E05009953",3949
"1513","E05009954",3992
"1514","E05009955",2281
"1515","E05009956",5183
"1516","E05009958",1757
"1517","E05009959",5706
"1518","E05009960",3663
"1519","E05009961",2299
"1520","E05009962",5250
"1521","E05009963",2404
"1522","E05009964",6224
"1523","E05009965",4833
"1524","E05010015",5319
"1525","E05010016",12246
"1526","E05010017",9594
"1527","E05010018",12188
"1528","E05010019",5511
"1529","E05010020",11337
"1530","E05010021",5906
"1531","E05010022",6912
"1532","E05010023",11399
"1533","E05010024",5803
"1534","E05010025",6267
"1535","E05010026",6270
"1536","E05010027",8160
"1537","E05010064",4362
"1538","E05010066",3001
"1539","E05010067",4903
"1540","E05010068",10882
"1541","E05010070",8358
"1542","E05010071",7780
"1543","E05010072",2957
"1544","E05010073",9661
"1545","E05010075",2943
"1546","E05010076",3772
"1547","E05010077",2577
"1548","E05010078",8379
"1549","E05010079",7049
"1550","E05010080",5471
"1551","E05010081",9392
"1552","E05010082",3265
"1553","E05010083",2790
"1554","E05010090",2328
"1555","E05010091",2574
"1556","E05010092",4042
"1557","E05010093",2672
"1558","E05010094",5752
"1559","E05010095",1977
"1560","E05010096",2376
"1561","E05010097",2236
"1562","E05010098",2391
"1563","E05010099",1861
"1564","E05010100",3870
"1565","E05010101",3740
"1566","E05010102",6778
"1567","E05010103",2632
"1568","E05010104",2053
"1569","E05010105",3244
"1570","E05010106",5465
"1571","E05010107",7193
"1572","E05010108",2549
"1573","E05010109",2067
"1574","E05010110",1850
"1575","E05010111",2268
"1576","E05010112",2040
"1577","E05010113",2703
"1578","E05010114",2421
"1579","E05010115",5078
"1580","E05010116",3401
"1581","E05010117",2449
"1582","E05010118",2588
"1583","E05010119",2391
"1584","E05010120",2617
"1585","E05010121",2382
"1586","E05010122",6044
"1587","E05010123",1379
"1588","E05010124",1887
"1589","E05010125",2337
"1590","E05010126",2583
"1591","E05010127",2722
"1592","E05010128",2871
"1593","E05010129",3903
"1594","E05010130",2437
"1595","E05010131",2874
"1596","E05010132",3906
"1597","E05010133",8296
"1598","E05010134",5051
"1599","E05010135",5290
"1600","E05010136",5542
"1601","E05010137",6081
"1602","E05010138",2648
"1603","E05010139",2618
"1604","E05010140",8136
"1605","E05010141",4911
"1606","E05010142",4959
"1607","E05010143",2490
"1608","E05010144",9995
"1609","E05010145",4645
"1610","E05010146",2326
"1611","E05010147",2583
"1612","E05010148",2226
"1613","E05010149",4530
"1614","E05010150",4258
"1615","E05010151",7627
"1616","E05010152",6044
"1617","E05010153",4451
"1618","E05010154",5203
"1619","E05010155",2038
"1620","E05010156",6025
"1621","E05010157",2262
"1622","E05010158",2098
"1623","E05010159",5079
"1624","E05010160",3580
"1625","E05010161",6915
"1626","E05010162",3641
"1627","E05010163",7230
"1628","E05010164",7862
"1629","E05010165",5002
"1630","E05010166",4650
"1631","E05010167",2182
"1632","E05010168",2583
"1633","E05010169",7021
"1634","E05010170",1906
"1635","E05010171",5685
"1636","E05010172",3615
"1637","E05010173",4772
"1638","E05010174",4399
"1639","E05010175",7604
"1640","E05010176",2323
"1641","E05010177",4802
"1642","E05010214",9726
"1643","E05010215",4726
"1644","E05010216",3602
"1645","E05010217",4766
"1646","E05010218",6052
"1647","E05010219",3027
"1648","E05010220",3217
"1649","E05010221",4548
"1650","E05010222",4546
"1651","E05010223",5094
"1652","E05010224",3722
"1653","E05010225",6439
"1654","E05010226",4820
"1655","E05010227",5041
"1656","E05010228",5040
"1657","E05010229",5946
"1658","E05010230",4139
"1659","E05010231",5918
"1660","E05010232",4025
"1661","E05010233",5465
"1662","E05010234",3814
"1663","E05010235",3985
"1664","E05010236",3464
"1665","E05010237",8950
"1666","E05010238",2572
"1667","E05010239",2672
"1668","E05010240",6249
"1669","E05010241",6840
"1670","E05010242",8295
"1671","E05010243",5362
"1672","E05010244",5224
"1673","E05010245",2859
"1674","E05010246",3135
"1675","E05010247",2936
"1676","E05010248",2403
"1677","E05010249",2508
"1678","E05010250",5151
"1679","E05010251",4701
"1680","E05010252",2483
"1681","E05010253",2226
"1682","E05010254",4317
"1683","E05010255",4953
"1684","E05010256",8613
"1685","E05010257",3232
"1686","E05010258",5215
"1687","E05010259",7424
"1688","E05010260",5364
"1689","E05010261",6092
"1690","E05010262",5673
"1691","E05010263",8793
"1692","E05010276",5875
"1693","E05010277",7964
"1694","E05010278",5252
"1695","E05010279",5255
"1696","E05010280",3290
"1697","E05010281",4424
"1698","E05010282",3541
"1699","E05010283",3794
"1700","E05010284",4533
"1701","E05010285",5706
"1702","E05010286",6372
"1703","E05010287",8955
"1704","E05010288",3693
"1705","E05010289",2846
"1706","E05010290",4861
"1707","E05010291",3371
"1708","E05010292",4202
"1709","E05010293",7567
"1710","E05010294",5341
"1711","E05010295",4060
"1712","E05010296",8541
"1713","E05010297",9617
"1714","E05010298",10522
"1715","E05010299",7816
"1716","E05010300",7629
"1717","E05010301",3297
"1718","E05010302",8673
"1719","E05010303",6703
"1720","E05010304",8070
"1721","E05010305",9311
"1722","E05010306",7975
"1723","E05010307",3961
"1724","E05010308",4140
"1725","E05010309",4856
"1726","E05010310",9558
"1727","E05010311",7410
"1728","E05010312",3788
"1729","E05010313",7587
"1730","E05010314",3488
"1731","E05010315",10702
"1732","E05010316",10380
"1733","E05010317",4934
"1734","E05010318",27346
"1735","E05010319",10347
"1736","E05010320",12059
"1737","E05010321",3422
"1738","E05010322",10377
"1739","E05010323",14992
"1740","E05010324",14153
"1741","E05010325",13664
"1742","E05010326",8342
"1743","E05010327",13585
"1744","E05010328",9595
"1745","E05010329",7470
"1746","E05010330",11393
"1747","E05010331",4380
"1748","E05010365",8241
"1749","E05010366",4542
"1750","E05010367",8025
"1751","E05010368",10938
"1752","E05010369",4878
"1753","E05010370",5183
"1754","E05010371",2496
"1755","E05010372",5724
"1756","E05010374",9328
"1757","E05010378",5284
"1758","E05010379",5613
"1759","E05010380",2639
"1760","E05010382",2504
"1761","E05010383",2677
"1762","E05010384",6075
"1763","E05010385",5282
"1764","E05010388",5037
"1765","E05010389",5285
"1766","E05010390",2374
"1767","E05010392",6146
"1768","E05010393",10825
"1769","E05010395",7703
"1770","E05010396",10030
"1771","E05010397",3453
"1772","E05010398",7962
"1773","E05010399",12741
"1774","E05010402",8143
"1775","E05010404",6999
"1776","E05010405",9062
"1777","E05010407",3632
"1778","E05010408",3294
"1779","E05010409",3814
"1780","E05010410",12486
"1781","E05010411",8778
"1782","E05010412",5997
"1783","E05010413",7426
"1784","E05010414",5012
"1785","E05010415",3780
"1786","E05010416",5284
"1787","E05010417",4701
"1788","E05010418",5280
"1789","E05010419",4316
"1790","E05010420",3448
"1791","E05010421",3663
"1792","E05010422",3086
"1793","E05010423",5635
"1794","E05010424",4267
"1795","E05010425",10143
"1796","E05010426",4354
"1797","E05010427",7592
"1798","E05010428",7187
"1799","E05010429",10449
"1800","E05010430",4931
"1801","E05010431",3241
"1802","E05010458",21551
"1803","E05010459",10285
"1804","E05010460",28840
"1805","E05010461",19648
"1806","E05010462",17413
"1807","E05010463",48889
"1808","E05010464",18927
"1809","E05010465",9417
"1810","E05010466",10846
"1811","E05010467",16790
"1812","E05010468",14559
"1813","E05010469",23813
"1814","E05010470",14753
"1815","E05010471",12570
"1816","E05010472",12075
"1817","E05010473",18331
"1818","E05010474",9263
"1819","E05010475",17404
"1820","E05010476",13270
"1821","E05010477",19465
"1822","E05010478",14762
"1823","E05010479",2771
"1824","E05010480",5052
"1825","E05010481",4900
"1826","E05010482",9480
"1827","E05010483",4254
"1828","E05010484",7282
"1829","E05010485",6473
"1830","E05010486",5252
"1831","E05010487",5648
"1832","E05010488",7138
"1833","E05010489",5110
"1834","E05010490",5205
"1835","E05010491",6382
"1836","E05010492",5679
"1837","E05010493",2756
"1838","E05010494",10026
"1839","E05010495",2990
"1840","E05010496",3309
"1841","E05010497",9530
"1842","E05010498",9359
"1843","E05010499",6260
"1844","E05010500",7142
"1845","E05010501",5099
"1846","E05010502",7790
"1847","E05010503",6864
"1848","E05010504",8013
"1849","E05010505",11040
"1850","E05010506",6966
"1851","E05010507",12621
"1852","E05010508",8686
"1853","E05010509",1795
"1854","E05010510",10007
"1855","E05010511",7523
"1856","E05010512",4825
"1857","E05010513",9322
"1858","E05010514",7505
"1859","E05010516",7542
"1860","E05010517",5365
"1861","E05010518",4785
"1862","E05010519",6061
"1863","E05010521",1838
"1864","E05010522",6550
"1865","E05010523",2572
"1866","E05010524",4028
"1867","E05010525",5772
"1868","E05010531",5086
"1869","E05010532",7075
"1870","E05010533",4313
"1871","E05010550",3168
"1872","E05010551",3086
"1873","E05010552",3559
"1874","E05010553",3033
"1875","E05010554",1512
"1876","E05010555",2536
"1877","E05010556",1594
"1878","E05010557",3961
"1879","E05010558",3201
"1880","E05010559",1439
"1881","E05010560",1760
"1882","E05010561",5787
"1883","E05010562",3974
"1884","E05010563",1786
"1885","E05010564",2080
"1886","E05010565",6077
"1887","E05010566",3684
"1888","E05010567",3149
"1889","E05010604",4522
"1890","E05010605",3828
"1891","E05010606",4047
"1892","E05010607",5261
"1893","E05010608",6285
"1894","E05010609",3637
"1895","E05010610",5262
"1896","E05010611",5692
"1897","E05010612",8548
"1898","E05010613",4616
"1899","E05010614",5992
"1900","E05010615",8557
